"sensor_id","sensor_model","datetime","temp_c","roof_colour","trap_style","trap_id"
"51000000103BEA53","DS1925",2026-05-07 13:17:48,15,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 13:22:48,15.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 13:27:48,15.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 13:32:48,15.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 13:37:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 13:42:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 13:47:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 13:52:48,16.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 13:57:48,16.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 14:02:48,16.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 14:07:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 14:12:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 14:17:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 14:22:48,15.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 14:27:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 14:32:48,15.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 14:37:48,15.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 14:42:48,15.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 14:47:48,15.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 14:52:48,15.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 14:57:48,15.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 15:02:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 15:07:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 15:12:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 15:17:48,16.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 15:22:48,17,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 15:27:48,17,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 15:32:48,17,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 15:37:48,17,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 15:42:48,17.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 15:47:48,17,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 15:52:48,17.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 15:57:48,17.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 16:02:48,17.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 16:07:48,17.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 16:12:48,17.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 16:17:48,18,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 16:22:48,18,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 16:27:48,18,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 16:32:48,18,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 16:37:48,18,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 16:42:48,18,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 16:47:48,18,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 16:52:48,17.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 16:57:48,17.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 17:02:48,17,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 17:07:48,17,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 17:12:48,17,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 17:17:48,17,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 17:22:48,16.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 17:27:48,16.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 17:32:48,16.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 17:37:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 17:42:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 17:47:48,15.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 17:52:48,15.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 17:57:48,15.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 18:02:48,15,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 18:07:48,15,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 18:12:48,14.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 18:17:48,14.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 18:22:48,14,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 18:27:48,14,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 18:32:48,14,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 18:37:48,14,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 18:42:48,13.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 18:47:48,13.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 18:52:48,13.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 18:57:48,13.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 19:02:48,13.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 19:07:48,13.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 19:12:48,13,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 19:17:48,13,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 19:22:48,13,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 19:27:48,13,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 19:32:48,13,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 19:37:48,13,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 19:42:48,12.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 19:47:48,12.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 19:52:48,12.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 19:57:48,12.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 20:02:48,12.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 20:07:48,12,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 20:12:48,12,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 20:17:48,12,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 20:22:48,12,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 20:27:48,11.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 20:32:48,11.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 20:37:48,11.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 20:42:48,11.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 20:47:48,11,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 20:52:48,11,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 20:57:48,11,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 21:02:48,11,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 21:07:48,11,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 21:12:48,10.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 21:17:48,10.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 21:22:48,10.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 21:27:48,10.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 21:32:48,10,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 21:37:48,10,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 21:42:48,10,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 21:47:48,10,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 21:52:48,10,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 21:57:48,9.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 22:02:48,9.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 22:07:48,9.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 22:12:48,9.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 22:17:48,9.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 22:22:48,9,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 22:27:48,9,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 22:32:48,9,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 22:37:48,9,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 22:42:48,9,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 22:47:48,8.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 22:52:48,8.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 22:57:48,8.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 23:02:48,8.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 23:07:48,8.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 23:12:48,8,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 23:17:48,8,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 23:22:48,8,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 23:27:48,8,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 23:32:48,8,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 23:37:48,8,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 23:42:48,7.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 23:47:48,7.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 23:52:48,7.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-07 23:57:48,7.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 00:02:48,7.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 00:07:48,7.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 00:12:48,7.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 00:17:48,7.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 00:22:48,7.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 00:27:48,7.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 00:32:48,7.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 00:37:48,7.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 00:42:48,7.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 00:47:48,7.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 00:52:48,7.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 00:57:48,7.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 01:02:48,7.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 01:07:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 01:12:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 01:17:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 01:22:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 01:27:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 01:32:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 01:37:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 01:42:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 01:47:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 01:52:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 01:57:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 02:02:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 02:07:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 02:12:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 02:17:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 02:22:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 02:27:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 02:32:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 02:37:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 02:42:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 02:47:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 02:52:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 02:57:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 03:02:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 03:07:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 03:12:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 03:17:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 03:22:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 03:27:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 03:32:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 03:37:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 03:42:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 03:47:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 03:52:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 03:57:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 04:02:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 04:07:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 04:12:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 04:17:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 04:22:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 04:27:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 04:32:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 04:37:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 04:42:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 04:47:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 04:52:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 04:57:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 05:02:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 05:07:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 05:12:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 05:17:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 05:22:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 05:27:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 05:32:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 05:37:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 05:42:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 05:47:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 05:52:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 05:57:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 06:02:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 06:07:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 06:12:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 06:17:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 06:22:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 06:27:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 06:32:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 06:37:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 06:42:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 06:47:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 06:52:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 06:57:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 07:02:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 07:07:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 07:12:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 07:17:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 07:22:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 07:27:48,6,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 07:32:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 07:37:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 07:42:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 07:47:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 07:52:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 07:57:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 08:02:48,6.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 08:07:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 08:12:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 08:17:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 08:22:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 08:27:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 08:32:48,7,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 08:37:48,7.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 08:42:48,7.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 08:47:48,7.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 08:52:48,7.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 08:57:48,7.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 09:02:48,8,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 09:07:48,8,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 09:12:48,8,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 09:17:48,8.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 09:22:48,8.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 09:27:48,9,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 09:32:48,9,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 09:37:48,9,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 09:42:48,9.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 09:47:48,9.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 09:52:48,10,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 09:57:48,10,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 10:02:48,10.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 10:07:48,10.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 10:12:48,11,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 10:17:48,11,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 10:22:48,11.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 10:27:48,11.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 10:32:48,12,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 10:37:48,12,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 10:42:48,12.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 10:47:48,13,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 10:52:48,13,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 10:57:48,13.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 11:02:48,14,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 11:07:48,14.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 11:12:48,14.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 11:17:48,15,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 11:22:48,15,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 11:27:48,15.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 11:32:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 11:37:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 11:42:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 11:47:48,16.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 11:52:48,16.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 11:57:48,16.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 12:02:48,16.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 12:07:48,16.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 12:12:48,16.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 12:17:48,17,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 12:22:48,16.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 12:27:48,16.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 12:32:48,17,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 12:37:48,16.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 12:42:48,16.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 12:47:48,16.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 12:52:48,16.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 12:57:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 13:02:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 13:07:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 13:12:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 13:17:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 13:22:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 13:27:48,15.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 13:32:48,15.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 13:37:48,15.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 13:42:48,15,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 13:47:48,15,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 13:52:48,15,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 13:57:48,15,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 14:02:48,15,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 14:07:48,15,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 14:12:48,15,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 14:17:48,15.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 14:22:48,15,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 14:27:48,15,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 14:32:48,15,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 14:37:48,15,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 14:42:48,15,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 14:47:48,15,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 14:52:48,15,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 14:57:48,15.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 15:02:48,15.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 15:07:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 15:12:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 15:17:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 15:22:48,16,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 15:27:48,16.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 15:32:48,16.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 15:37:48,16.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 15:42:48,17,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 15:47:48,17,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 15:52:48,17.5,"t","t","pilot1"
"51000000103BEA53","DS1925",2026-05-08 15:57:48,18,"t","t","pilot1"
"72000000100ACE53","DS1925",2026-05-05 15:00:19,23,"b","t","pilot1"
"72000000100ACE53","DS1925",2026-05-05 15:05:19,23,"b","t","pilot1"
"72000000100ACE53","DS1925",2026-05-05 15:10:19,23,"b","t","pilot1"
"72000000100ACE53","DS1925",2026-05-05 15:15:19,22.5,"b","t","pilot1"
"72000000100ACE53","DS1925",2026-05-05 15:20:19,22.5,"b","t","pilot1"
"72000000100ACE53","DS1925",2026-05-05 15:25:19,22,"b","t","pilot1"
"72000000100ACE53","DS1925",2026-05-05 15:30:19,21.5,"b","t","pilot1"
"72000000100ACE53","DS1925",2026-05-05 15:35:19,21.5,"b","t","pilot1"
"72000000100ACE53","DS1925",2026-05-05 15:40:19,21,"b","t","pilot1"
"72000000100ACE53","DS1925",2026-05-05 15:45:19,21,"b","t","pilot1"
"72000000100ACE53","DS1925",2026-05-05 15:50:19,20.5,"b","t","pilot1"
"72000000100ACE53","DS1925",2026-05-05 15:55:19,20.5,"b","t","pilot1"
